Year,State,Exam ,School_ID,Avg_marks,Min_marks,Max_marks,pass_percentage,Exam_comparison,Yearly_Improvement,Average_attendance,school_type
2023,Arunachal Pradesh,Half Yearly,102,66.07,48,88,63.55,-4.2,3.8,87.3,Private
2023,Arunachal Pradesh,Half Yearly,102,49.74,56,100,60.83,-1.7,5,97.7,Private
2023,Arunachal Pradesh,Half Yearly,102,77.59,37,80,80.43,1.1,2.2,88.7,Government
2023,Arunachal Pradesh,Half Yearly,102,65,32,100,67.77,2.6,3.3,83.3,Aided
2023,Arunachal Pradesh,Half Yearly,102,75.94,45,91,66.31,-2.9,2.9,93.1,Aided
2023,Arunachal Pradesh,Half Yearly,102,88.04,52,97,77.14,1.8,4.8,99.4,Aided
2023,Arunachal Pradesh,Half Yearly,102,67.16,61,80,73.38,0.2,4.9,98,Aided
2023,Arunachal Pradesh,Half Yearly,102,85.93,54,96,99.45,-1.5,2.3,99.9,Aided
2023,Arunachal Pradesh,Half Yearly,102,49.68,43,96,85.03,1.1,4.1,85,Private
2023,Arunachal Pradesh,Half Yearly,102,68.89,41,94,69.66,5,3.1,80.7,Private
2023,Arunachal Pradesh,Half Yearly,102,56.58,34,93,53.62,-1.5,4.5,88.1,Aided
2023,Arunachal Pradesh,Half Yearly,102,87.34,59,90,56.96,4.3,2.9,82.5,Government
2023,Arunachal Pradesh,Half Yearly,102,64.99,64,84,51.45,-3.1,3.1,88.1,Private
2023,Arunachal Pradesh,Half Yearly,102,57.7,53,90,87.81,5,4,92.6,Aided
2023,Arunachal Pradesh,Half Yearly,102,70.12,62,86,70.57,-0.2,3.8,80.7,Private
2023,Arunachal Pradesh,Half Yearly,102,70.02,57,80,73.89,0,2.1,92,Private
2023,Arunachal Pradesh,Half Yearly,102,60.71,46,81,90.9,-3,3,97.4,Aided
2023,Arunachal Pradesh,Half Yearly,102,94.82,36,99,84.73,-0.4,3.4,90,Government
2023,Arunachal Pradesh,Half Yearly,102,67.34,70,81,70.51,-1,4.6,93,Government
2023,Arunachal Pradesh,Half Yearly,102,83.34,39,87,68.91,3.8,3.7,91.4,Aided
2023,Arunachal Pradesh,Half Yearly,102,90.41,38,85,54.13,4.5,4.1,82.6,Private
2023,Arunachal Pradesh,Half Yearly,102,71.95,43,91,51.44,1.9,2,81.8,Aided
2023,Arunachal Pradesh,Half Yearly,102,94.09,57,85,63.38,4,3,87.8,Government
2023,Arunachal Pradesh,Half Yearly,102,61.21,30,93,60.13,-0.5,3.5,82.8,Government
2023,Arunachal Pradesh,Half Yearly,102,61.22,65,82,93.21,3.7,2.6,83.5,Government
2023,Arunachal Pradesh,Half Yearly,102,43.02,61,80,78.95,4,2.9,82,Private
2023,Arunachal Pradesh,Half Yearly,102,50.65,33,87,53.18,2.2,2.3,90.8,Government
2023,Arunachal Pradesh,Half Yearly,102,70.04,57,82,88.25,1.8,3.6,88.1,Government
2023,Arunachal Pradesh,Half Yearly,102,87.59,36,92,56.16,-2,3.6,80,Private
2023,Arunachal Pradesh,Half Yearly,102,60.61,60,88,81.99,-4.6,3.5,85.3,Aided
2023,Arunachal Pradesh,Half Yearly,102,90.31,58,81,63.47,0.3,3.2,82.1,Private
2023,Arunachal Pradesh,Half Yearly,102,79.63,41,98,99.27,4.7,3.1,87.1,Private
2023,Arunachal Pradesh,Half Yearly,102,90.44,51,87,62.69,1.2,2.3,79.7,Aided
2023,Arunachal Pradesh,Half Yearly,102,58.72,49,85,81.18,-1.9,4.2,96.5,Government
2023,Arunachal Pradesh,Half Yearly,102,41.58,55,97,64,0.9,3,88.1,Aided
2023,Arunachal Pradesh,Half Yearly,102,80.99,62,98,50.54,1.2,4.2,94.6,Aided
2023,Arunachal Pradesh,Half Yearly,102,43.78,33,82,68.65,3.3,2.8,98.2,Government
2023,Arunachal Pradesh,Half Yearly,102,67.46,31,98,90.23,-2.2,2.6,80,Government
2023,Arunachal Pradesh,Half Yearly,102,87.64,30,92,86.82,1.6,4.3,91.3,Aided
2023,Arunachal Pradesh,Half Yearly,102,60.53,32,96,87.02,-2.4,4.8,91.1,Private
2023,Arunachal Pradesh,Half Yearly,102,52.25,53,97,63.65,-3.9,3.1,83.5,Private
2023,Arunachal Pradesh,Half Yearly,102,47.3,67,80,69.66,-3.6,4.2,77.2,Government
2023,Arunachal Pradesh,Half Yearly,102,72.14,68,95,89.09,-0.1,2.5,89.4,Private
2023,Arunachal Pradesh,Half Yearly,102,85.39,54,93,87.41,-3.1,4.6,84.4,Government
2023,Arunachal Pradesh,Half Yearly,102,43.27,69,95,92.36,3.3,3.1,92.3,Private
2023,Arunachal Pradesh,Half Yearly,102,73.46,42,80,87.1,-1.3,3.6,91.1,Aided
2023,Arunachal Pradesh,Half Yearly,102,85.97,69,86,58.06,-1.8,4.7,95.6,Government
2023,Arunachal Pradesh,Half Yearly,102,54.22,56,93,57.96,0,3.3,78.6,Aided
2023,Arunachal Pradesh,Half Yearly,102,90.49,61,90,81.22,5,3.8,86.3,Private
2023,Arunachal Pradesh,Half Yearly,102,92.73,41,96,99.21,-0.6,4.5,96.1,Aided
2023,Arunachal Pradesh,Half Yearly,102,91.85,67,85,75.52,-1.3,4.2,76,Aided
2023,Arunachal Pradesh,Half Yearly,102,74.75,65,100,89.32,-3.9,5,96.8,Government
2023,Arunachal Pradesh,Half Yearly,102,71.88,67,85,59.56,2.4,3.7,95.5,Aided
2023,Arunachal Pradesh,Half Yearly,102,52.12,30,93,88.4,2.7,4.5,96.7,Government
2023,Arunachal Pradesh,Half Yearly,102,58.4,36,99,73.71,2.4,4,76.4,Government
2023,Arunachal Pradesh,Annual,102,78.51,68,83,53.65,-2,4.7,93.3,Aided
2023,Arunachal Pradesh,Annual,102,63.13,70,95,90.43,-2.6,3.1,86.6,Aided
2023,Arunachal Pradesh,Annual,102,92.31,49,93,59.99,4.6,4.5,89.4,Aided
2023,Arunachal Pradesh,Annual,102,68.36,53,82,93.82,0.4,2.5,82,Government
2023,Arunachal Pradesh,Annual,102,60.82,47,82,92.29,4,3.3,96.1,Government
2023,Arunachal Pradesh,Annual,102,44.45,41,93,58.85,3.6,2.4,95.5,Private
2023,Arunachal Pradesh,Annual,102,50.77,46,92,77.19,-4.7,2.8,82.6,Aided
2023,Arunachal Pradesh,Annual,102,68.64,64,82,90.55,-3,4.8,94.6,Private
2023,Arunachal Pradesh,Annual,102,80.51,61,83,69.92,-3.6,3.3,90.4,Aided
2023,Arunachal Pradesh,Annual,102,69.04,47,95,60.84,-4.9,2.9,77.3,Aided
2023,Arunachal Pradesh,Annual,102,84.43,61,92,76.66,0.9,4.1,81.6,Aided
2023,Arunachal Pradesh,Annual,102,58.71,68,98,78.94,0.7,3.4,89.7,Private
2023,Arunachal Pradesh,Annual,102,42.55,43,97,69.68,4.4,4.9,93.3,Government
2023,Arunachal Pradesh,Annual,102,41.66,42,82,87.99,3.9,4.9,87.8,Government
2023,Arunachal Pradesh,Annual,102,78.47,59,86,86.67,3.9,4.8,78.5,Government
2023,Arunachal Pradesh,Annual,102,89.15,61,82,85.24,-1.9,2.3,89.3,Aided
2023,Arunachal Pradesh,Annual,102,63.95,31,83,74.15,-2.3,3.9,75.9,Government
2023,Arunachal Pradesh,Annual,102,91.9,51,92,70.28,-1.1,3.7,93.4,Private
2023,Arunachal Pradesh,Annual,102,58.66,57,88,80.73,-2.9,2.4,93.9,Government
2023,Arunachal Pradesh,Annual,102,69.11,34,84,52.27,0.8,3.3,94,Government
2023,Arunachal Pradesh,Annual,102,41.6,64,96,95.36,0.6,2.7,83.5,Government
2023,Arunachal Pradesh,Annual,102,45.89,61,84,95.76,0.4,5,99,Private
2023,Arunachal Pradesh,Annual,102,64.85,63,87,78.06,-5,2.4,89.3,Aided
2023,Arunachal Pradesh,Annual,102,89.59,43,98,60.64,-0.7,2.2,90.9,Private
2023,Arunachal Pradesh,Annual,102,42.76,33,91,91.64,2.3,4.7,94,Aided
2023,Arunachal Pradesh,Annual,102,65.4,34,100,97.86,-3.8,3.3,92.6,Aided
2023,Arunachal Pradesh,Annual,102,73.83,69,82,91.11,0.4,4,87.9,Government
2023,Arunachal Pradesh,Annual,102,93.48,61,92,74.91,0.4,4.3,91.5,Private
2023,Arunachal Pradesh,Annual,102,68.56,38,93,62.85,-1.4,4.4,81.1,Aided
2023,Arunachal Pradesh,Annual,102,67.3,30,81,52.42,0,4.9,84.9,Private
2023,Arunachal Pradesh,Annual,102,65.97,58,97,70.89,0.9,4.5,77.3,Aided
2023,Arunachal Pradesh,Annual,102,94,34,82,85.78,0.7,4.7,81.7,Government
2023,Arunachal Pradesh,Annual,102,64.08,31,95,83.09,-1.1,2.5,85.6,Aided
2023,Arunachal Pradesh,Annual,102,85.61,35,82,68.06,-3.9,4.3,83.1,Aided
2023,Arunachal Pradesh,Annual,102,47.02,42,93,95.26,3.7,3.3,89.2,Aided
2023,Arunachal Pradesh,Annual,102,74.04,37,97,89.01,-1.8,4.5,81.4,Private
2023,Arunachal Pradesh,Annual,102,74.65,32,83,54.03,1.4,2.7,91.5,Private
2023,Arunachal Pradesh,Annual,102,54.66,37,100,70.54,3.4,4.3,77.9,Private
2023,Arunachal Pradesh,Annual,102,76.45,47,80,72.83,2.6,2.9,89.6,Aided
2023,Arunachal Pradesh,Annual,102,80.87,45,90,63.69,-4.1,3.6,76.5,Government
2023,Arunachal Pradesh,Annual,102,79.11,67,81,90.77,-3.4,3.8,88.8,Aided
2023,Arunachal Pradesh,Annual,102,43.88,48,91,66.33,1.3,4.1,98.6,Government
2023,Arunachal Pradesh,Annual,102,75.65,59,84,61.15,-2.3,4,76.7,Government
2023,Arunachal Pradesh,Annual,102,65.63,47,91,85.76,4,2.4,95.6,Aided
2023,Arunachal Pradesh,Annual,102,54.85,41,97,94.82,-1.1,4.8,99.1,Aided
2023,Arunachal Pradesh,Annual,102,55.48,46,93,57.79,-3.1,4.5,76.1,Aided
2023,Arunachal Pradesh,Annual,102,48.85,64,88,67.05,2.5,4.8,87.7,Private
2023,Arunachal Pradesh,Annual,102,52.78,55,80,62.43,-0.8,3.5,93,Aided
2023,Arunachal Pradesh,Annual,102,73.98,51,87,62.29,-4.3,2.3,83.2,Private
2023,Arunachal Pradesh,Annual,102,87.34,52,100,52.34,1.6,3.5,83.7,Government
2023,Arunachal Pradesh,Annual,102,72.32,66,92,80.09,-1.7,4.4,82.2,Private
2023,Arunachal Pradesh,Annual,102,64.24,54,92,53.48,3.2,4.2,94.1,Private
2023,Arunachal Pradesh,Annual,102,54.12,31,99,88.22,0.9,3,94.4,Private
2023,Assam ,Quarterly,103,40.23,35,81,68.74,3,3.6,79.6,Government
2023,Assam ,Quarterly,103,67.31,59,100,79.3,-3.5,2.4,76.9,Government
2023,Assam ,Quarterly,103,63.53,47,95,60.18,-3.7,4.3,92.2,Aided
2023,Assam ,Quarterly,103,61.17,58,99,94.98,-4.2,4.1,79.9,Aided
2023,Assam ,Quarterly,103,93.01,40,97,91.6,-2.7,2.7,94.7,Private
2023,Assam ,Quarterly,103,74.78,66,98,81.44,1.7,3.2,99.4,Government
2023,Assam ,Quarterly,103,80.69,30,96,70.48,0,2.7,79,Private
2023,Assam ,Quarterly,103,68.59,34,82,82.16,4.6,2.8,82.6,Private
2023,Assam ,Quarterly,103,88.68,40,83,77.69,-0.5,3.6,76.7,Government
2023,Assam ,Quarterly,103,86.79,64,81,69.09,-2,3.6,77.8,Government
2023,Assam ,Quarterly,103,60.06,70,92,52.85,2.1,3.6,91.5,Aided
2023,Assam ,Quarterly,103,91.9,53,95,99.59,4.1,4.4,88.7,Aided
2023,Assam ,Quarterly,103,49.3,60,92,82.18,-4.9,5,84.5,Aided
2023,Assam ,Quarterly,103,68.23,56,92,63.49,0.5,4.1,84.9,Private
2023,Assam ,Quarterly,103,85.96,65,90,62.48,-2.8,3.1,76.1,Aided
2023,Assam ,Quarterly,103,66.97,66,89,68.9,-3.2,4.4,80.4,Aided
2023,Assam ,Quarterly,103,63.69,66,99,81.2,-1.2,4.1,93.1,Aided
2023,Assam ,Quarterly,103,61.79,62,86,63.69,-4.4,4.1,95.6,Government
2023,Assam ,Quarterly,103,76.99,58,100,76.1,-5,3,99.8,Aided
2023,Assam ,Quarterly,103,46.29,40,98,95.07,1.5,3.9,91.2,Government
2023,Assam ,Quarterly,103,76.76,48,88,85.34,3.6,4.8,98.4,Government
2023,Assam ,Quarterly,103,73.92,59,99,99.7,1.3,4.2,81.6,Government
2023,Assam ,Quarterly,103,48.7,53,80,76,4.9,2.2,75.7,Private
2023,Assam ,Quarterly,103,80.58,42,82,63.14,1.4,2.4,100,Government
2023,Assam ,Quarterly,103,77.95,52,96,80.53,0.4,3.9,95.4,Government
2023,Assam ,Quarterly,103,50.19,68,88,93.48,-1.7,4.9,86.7,Aided
2023,Assam ,Quarterly,103,43.43,48,81,93.72,1.8,4.6,87.9,Aided
2023,Assam ,Quarterly,103,73.58,42,94,52.13,2.1,4.1,75.2,Government
2023,Assam ,Quarterly,103,82,38,81,94.24,1.8,2.6,85.9,Aided
2023,Assam ,Half Yearly,103,71.28,65,98,88.46,-0.7,2.4,95.1,Government
2023,Assam ,Half Yearly,103,69.67,58,95,97.73,-4.3,3.8,82.5,Private
2023,Assam ,Half Yearly,103,69.98,55,99,66.1,3.4,4.1,75.6,Government
2023,Assam ,Half Yearly,103,73.95,50,93,86.68,1.2,4.5,82.1,Government
2023,Assam ,Half Yearly,103,87.93,61,93,53.62,0.8,2.1,94.5,Private
2023,Assam ,Half Yearly,103,90.57,70,81,79.16,1.8,4.5,93.7,Aided
2023,Assam ,Half Yearly,103,79.32,39,82,64.44,-0.5,2.2,83.6,Aided
2023,Assam ,Half Yearly,103,62.6,30,92,75.66,3.9,3.8,80,Government
2023,Assam ,Half Yearly,103,74.49,32,93,57.62,4.9,3.5,77.9,Government
2023,Assam ,Half Yearly,103,75.85,70,95,50.77,-0.8,3.6,97.3,Private
2023,Assam ,Half Yearly,103,92.5,68,87,52.24,-4.4,4.8,88.8,Private
2023,Assam ,Half Yearly,103,49.44,61,87,51.92,-2.7,4,90.6,Government
2023,Assam ,Half Yearly,103,67.67,36,81,92.96,2,2.5,78.6,Aided
2023,Assam ,Half Yearly,103,52.45,40,92,64.41,-0.3,2.1,85.1,Private
2023,Assam ,Half Yearly,103,65.05,35,89,93.82,0.7,3.6,81.8,Aided
2023,Assam ,Half Yearly,103,41.88,44,87,65.66,-1.6,4.5,84.7,Government
2023,Assam ,Half Yearly,103,63.22,70,84,76.98,2.7,4.9,89.5,Government
2023,Assam ,Half Yearly,103,55.66,67,81,94.18,2.6,4.9,80.2,Government
2023,Assam ,Half Yearly,103,56.36,47,84,93.12,1.4,3.5,92.3,Government
2023,Assam ,Half Yearly,103,88.38,65,82,88.21,0.3,3.3,98.1,Aided
2023,Assam ,Half Yearly,103,77.83,50,85,95.26,-2.3,3.2,91.5,Government
2023,Assam ,Half Yearly,103,84.15,38,91,64.95,-2.8,3.9,84.7,Aided
2023,Assam ,Half Yearly,103,73.23,66,94,94.5,4.2,2.4,98.3,Private
2023,Assam ,Half Yearly,103,90.75,50,83,74.54,-1.4,4.2,88.8,Aided
2023,Assam ,Half Yearly,103,77.44,53,93,68.34,-0.9,3.1,78.1,Aided
2023,Assam ,Half Yearly,103,45.33,52,90,77.71,4,3,91.2,Aided
2023,Assam ,Half Yearly,103,68,62,80,82.34,-4.3,4.8,99.8,Government
2023,Assam ,Half Yearly,103,63.32,44,88,69.26,-1.3,3.5,92.4,Private
2023,Assam ,Half Yearly,103,40.43,30,83,50.88,-1.9,3.3,88.3,Government
2023,Assam ,Half Yearly,103,84.45,68,94,68.48,-0.1,2.9,95.2,Private
2023,Assam ,Half Yearly,103,64.96,46,81,67.12,3.7,4.2,78,Government
2023,Assam ,Half Yearly,103,46.69,55,89,64.27,4.2,3.8,96.1,Private
2023,Assam ,Half Yearly,103,78.62,36,94,95.56,-1.5,3.1,81.6,Aided
2023,Assam ,Half Yearly,103,52.9,30,99,58.61,3.4,4.5,93.7,Government
2023,Assam ,Half Yearly,103,42.15,64,85,73.45,-1.2,2.1,85,Aided
2023,Assam ,Half Yearly,103,59.77,69,90,63.83,4.7,3.7,95.7,Aided
2023,Assam ,Half Yearly,103,78.59,45,99,68.26,1.5,4,93.8,Aided
2023,Assam ,Half Yearly,103,49.67,44,97,87.72,2.1,4.3,91.8,Government
2023,Assam ,Half Yearly,103,68.48,64,92,62.76,3.7,3.7,94.8,Government
2023,Assam ,Half Yearly,103,52.63,36,93,71.03,3.3,3.1,95.7,Private
2023,Assam ,Half Yearly,103,67.41,43,80,92.18,-0.5,3.4,80.3,Private
2023,Assam ,Half Yearly,103,67.29,60,85,98.52,4.1,4.6,85.4,Aided
2023,Assam ,Half Yearly,103,41.79,70,88,77.05,-0.1,4.7,75.4,Aided
2023,Assam ,Half Yearly,103,60.04,33,86,78.42,4.7,2.8,77.7,Government
2023,Assam ,Half Yearly,103,49.66,51,92,64.66,3.2,2.4,96.7,Government
2023,Assam ,Half Yearly,103,60.26,68,92,87.24,-2.3,4.8,94,Aided
2023,Assam ,Half Yearly,103,60.01,32,90,63.09,-3.6,4.2,75.5,Aided
2023,Assam ,Half Yearly,103,86.31,38,87,80.61,1.9,2.6,77.1,Aided
2023,Assam ,Half Yearly,103,94.94,55,91,52.88,3.4,4.1,97.7,Private
2023,Assam ,Half Yearly,103,78.89,49,84,55.22,-4.8,3.3,87.3,Private
2023,Assam ,Half Yearly,103,70.41,42,86,79.63,-1.4,3.1,95,Aided
2023,Assam ,Half Yearly,103,75.83,59,82,86.71,-0.2,2.2,94.6,Government
2023,Assam ,Half Yearly,103,87.43,61,94,77.61,-4.1,3,83,Private
2023,Assam ,Half Yearly,103,52.49,38,95,50.26,0.7,3.1,84.8,Private
2023,Assam ,Half Yearly,103,94.08,63,84,59.78,-4,2.5,98.3,Private
2023,Assam ,Half Yearly,103,94.54,34,91,79.1,-2.3,2.8,95,Government
2023,Assam ,Half Yearly,103,60.52,43,93,85.38,-4.2,3.3,82.7,Aided
2023,Assam ,Half Yearly,103,68.61,51,89,87.73,-2.5,2.9,82.1,Aided
2023,Assam ,Half Yearly,103,80.98,56,95,93.56,-0.8,2.1,99.5,Private
2023,Assam ,Half Yearly,103,79.35,61,82,58.28,0.9,4.7,95.8,Government
2023,Assam ,Half Yearly,103,90.82,43,93,83.1,-1.2,2.8,91.5,Private
2023,Assam ,Half Yearly,103,51.02,70,92,87.92,-2.1,2.9,98.6,Aided
2023,Assam ,Half Yearly,103,77.99,65,81,72.4,2.7,3.7,90.6,Government
2023,Assam ,Half Yearly,103,61.03,31,86,88.08,0.3,4.6,92,Government
2023,Assam ,Half Yearly,103,75.6,38,98,64.46,-2,3.2,79.5,Private
2023,Assam ,Half Yearly,103,60.11,39,90,94.89,3.7,4.9,95.2,Government
2023,Assam ,Half Yearly,103,91.29,45,84,78.39,-0.5,4.5,91.4,Aided
2023,Assam ,Half Yearly,103,73.62,39,89,96.3,-2.7,3.4,83.5,Private
2023,Assam ,Half Yearly,103,63.31,42,82,50.72,-0.7,4.9,94.9,Private
2023,Assam ,Half Yearly,103,56.14,48,99,72.52,-2.9,2.4,96.1,Private
2023,Assam ,Half Yearly,103,72.68,58,89,72.63,-0.7,4.4,85.2,Government
2023,Assam ,Half Yearly,103,67.95,44,82,70.33,-0.8,2.4,78.6,Aided
2023,Assam ,Half Yearly,103,50.57,55,81,66.67,-2.1,4.6,81.6,Private
2023,Assam ,Half Yearly,103,45.62,47,84,94.4,-4.2,2.3,75.6,Government
2023,Assam ,Half Yearly,103,66.07,35,86,55.96,-3.3,2.6,84.1,Private
2023,Assam ,Half Yearly,103,63.82,48,100,85.57,2.7,2.4,85.9,Private
2023,Assam ,Half Yearly,103,51.94,53,99,54.48,0.2,3.6,79.4,Private
2023,Assam ,Half Yearly,103,47.74,56,91,65.56,-2.8,2.9,90.6,Aided
2023,Assam ,Half Yearly,103,43.49,62,99,67.38,1.9,3.4,95.2,Aided
2023,Assam ,Half Yearly,103,60.02,57,86,85.41,0.3,4.7,90.6,Government
2023,Assam ,Half Yearly,103,65.28,36,90,75.94,0.2,3,96.7,Government
2023,Assam ,Annual,103,46.95,69,82,98.04,0.3,3.1,97.1,Government
2023,Assam ,Annual,103,67.12,62,95,85.6,-4.6,4.5,78.2,Aided
2023,Assam ,Annual,103,73.1,35,90,53.88,3.3,3.6,93.2,Private
2023,Assam ,Annual,103,74.75,54,80,82.59,-3.6,3,99.3,Aided
2023,Assam ,Annual,103,46.1,41,89,78.62,0.9,3.7,86.1,Private
2023,Assam ,Annual,103,79.98,68,88,91.18,2.5,2.1,79.1,Private
2023,Assam ,Annual,103,50.01,47,84,96.33,3.1,4.2,85.5,Aided
2023,Assam ,Annual,103,55.75,69,80,64.13,-2.8,4.6,75.4,Government
2023,Assam ,Annual,103,75.04,55,94,82.49,2.7,2.1,78.2,Private
2023,Assam ,Annual,103,82.58,59,82,73.59,-4.7,3.6,81.6,Government
2023,Assam ,Annual,103,87,48,97,99.87,-3.1,3.9,93.2,Private
2023,Assam ,Annual,103,82.9,55,96,88.4,-3,4.3,99.2,Aided
2023,Assam ,Annual,103,61.9,48,98,91.07,-2.9,3.2,75,Government
2023,Assam ,Annual,103,87.7,70,93,76.32,0.9,2.1,82.5,Private
2023,Assam ,Annual,103,60.57,58,86,51.74,-0.9,5,77.8,Private
2023,Assam ,Annual,103,72.71,60,99,82.64,4.9,3.1,97.4,Private
2023,Assam ,Annual,103,84.3,43,87,63.94,4.7,4,90.2,Aided
2023,Assam ,Annual,103,70.95,38,89,69.44,4.4,2.9,75.5,Private
2023,Assam ,Annual,103,46.22,69,92,77.22,-3.5,4.7,92.8,Private
2023,Assam ,Annual,103,47.21,34,91,69.66,-0.9,2.6,83.4,Government
2023,Assam ,Annual,103,89.47,35,87,53.88,-4.9,3.5,84.5,Aided
2023,Bihar,Quarterly,104,55.91,36,84,71.06,2.4,2,93.3,Government
2023,Bihar,Quarterly,104,46.4,56,81,89.67,-2.9,3.5,96,Private
2023,Bihar,Quarterly,104,49.59,58,85,99.97,0.4,5,81,Aided
2023,Bihar,Quarterly,104,42.71,66,89,63.74,5,4.4,79.4,Private
2023,Bihar,Quarterly,104,63.89,41,85,99.53,3.9,4.8,86.2,Government
2023,Bihar,Quarterly,104,68.22,56,91,93.29,-3.3,2.5,82.3,Government
2023,Bihar,Quarterly,104,69.67,70,99,96.12,2.7,3.6,93.1,Aided
2023,Bihar,Quarterly,104,60.96,45,91,79.82,1.1,4.8,98.3,Government
2023,Bihar,Quarterly,104,61.36,64,89,68.29,2.8,2.6,89,Government
2023,Bihar,Quarterly,104,93.55,38,98,77.47,-0.5,2.2,97.8,Private
2023,Bihar,Quarterly,104,41.56,38,80,54.41,-3.9,4.9,97.1,Private
2023,Bihar,Quarterly,104,59.57,37,100,69.74,3.3,3.5,88.7,Private
2023,Bihar,Quarterly,104,66.67,70,84,63.75,-0.7,4.2,96.5,Private
2023,Bihar,Quarterly,104,91.32,50,82,52.82,4.1,2.3,84.7,Aided
2023,Bihar,Quarterly,104,49.53,45,91,98.92,2.3,2.4,95.7,Government
2023,Bihar,Quarterly,104,66.51,47,85,98.76,3.4,2.4,76.3,Private
2023,Bihar,Quarterly,104,92.81,54,80,51.14,3.9,3.4,75.2,Government
2023,Bihar,Quarterly,104,42.04,33,82,52.4,4.3,3,84.7,Private
2023,Bihar,Quarterly,104,92.75,62,86,63.55,1.8,4.2,94.1,Government
2023,Bihar,Quarterly,104,53.79,61,99,63.71,5,4.1,76.6,Aided
2023,Bihar,Quarterly,104,92,53,99,56.67,-4.4,2.5,96,Private
2023,Bihar,Quarterly,104,44.01,54,95,68.24,3.6,4,89.8,Aided
2023,Bihar,Quarterly,104,61.62,38,94,93.65,3.1,2.6,99.9,Private
2023,Bihar,Quarterly,104,78.56,57,86,95.86,-4.4,2.6,87.7,Government
2023,Bihar,Quarterly,104,71.47,55,82,97.07,-0.4,3,78,Private
2023,Bihar,Quarterly,104,88.76,57,90,89.63,3.7,4.4,99.2,Government
2023,Bihar,Quarterly,104,63.88,31,93,51,2.5,4.8,89.5,Government
2023,Bihar,Quarterly,104,40.62,37,97,83.52,0.3,4.6,86.1,Government
2023,Bihar,Quarterly,104,55.61,61,86,82.95,4.4,2.7,82.6,Aided
2023,Bihar,Quarterly,104,48.97,31,100,53.42,-4.2,3.2,75.1,Government
2023,Bihar,Quarterly,104,78.17,32,95,77.58,1.6,4.8,90,Aided
2023,Bihar,Quarterly,104,46.64,37,82,82.33,-0.5,3.4,98.3,Government
2023,Bihar,Quarterly,104,83.04,58,88,52.56,-3.9,4,92.7,Aided
2023,Bihar,Quarterly,104,44.78,65,86,68.36,-5,3.1,98.7,Private
2023,Bihar,Quarterly,104,41.64,41,95,77.09,0.9,3.3,77.2,Government
2023,Bihar,Quarterly,104,88.28,36,91,91.3,-4.8,2.8,76.2,Private
2023,Bihar,Quarterly,104,69.43,40,83,89.56,2,4.3,99.3,Government
2023,Bihar,Quarterly,104,76.93,46,83,61.86,-1.1,3.7,77.5,Private
2023,Bihar,Half Yearly,104,91.28,45,89,88.82,-3.8,2.7,77.9,Government
2023,Bihar,Half Yearly,104,45.04,47,97,57.38,3.8,3.9,90,Private
2023,Bihar,Half Yearly,104,91,34,83,64.08,-0.1,2.3,84.4,Government
2023,Bihar,Half Yearly,104,46.35,46,84,93.04,-3.6,3.5,85.2,Aided
2023,Bihar,Half Yearly,104,65.62,40,87,60.13,-1.2,2.6,82.5,Aided
2023,Bihar,Half Yearly,104,70.63,57,92,61.78,-1.5,2.5,82.7,Private
2023,Bihar,Half Yearly,104,94.71,35,92,66.88,4.6,5,79.4,Government
2023,Bihar,Half Yearly,104,78.48,69,86,62.5,2.8,4.7,88.3,Aided
2023,Bihar,Half Yearly,104,69.55,66,81,74.33,2.6,4,90.7,Government
2023,Bihar,Half Yearly,104,57.45,42,93,94.96,1.4,5,95.4,Government
2023,Bihar,Half Yearly,104,87.57,54,80,82.5,-4.2,3.8,83,Private
2023,Bihar,Half Yearly,104,65.6,31,93,78.88,1.4,4.9,85.6,Private
2023,Bihar,Half Yearly,104,57.8,39,90,69,-1.9,4.3,93,Government
2023,Bihar,Half Yearly,104,47.42,34,85,85.9,4.1,4,78.5,Private
2023,Bihar,Half Yearly,104,74.35,69,84,87.58,-4.1,3.2,96.8,Private
2023,Bihar,Half Yearly,104,67.27,46,88,70.95,-1.3,3.9,75.7,Government
2023,Bihar,Half Yearly,104,51.37,39,97,69.14,0,4.1,98.7,Government
2023,Bihar,Half Yearly,104,94.77,37,87,92.45,3.9,2.7,85.8,Aided
2023,Bihar,Half Yearly,104,54.36,47,86,90.99,2.1,3.4,92.9,Government
2023,Bihar,Half Yearly,104,43.04,32,88,98.68,-3.4,2,84.6,Private
2023,Bihar,Half Yearly,104,68.9,46,96,53.96,3.4,4.5,79.6,Private
2023,Bihar,Half Yearly,104,56.45,30,97,67.02,-4.3,3.4,82.9,Government
2023,Bihar,Half Yearly,104,62.22,48,87,89.47,-0.1,2.9,83.9,Aided
2023,Bihar,Half Yearly,104,71.35,57,86,58.29,1.4,3.3,75.6,Aided
2023,Bihar,Half Yearly,104,71.88,34,93,97.97,-2.3,4.2,90.1,Government
2023,Bihar,Half Yearly,104,70.38,37,96,93.42,4.8,4.7,76.7,Aided
2023,Bihar,Half Yearly,104,75.66,50,97,72.04,1.7,2.2,94.1,Government
2023,Bihar,Half Yearly,104,43.17,65,92,89.8,3.9,4.4,90.5,Government
2023,Bihar,Half Yearly,104,92.25,30,80,51.36,4.2,3.2,96.6,Government
2023,Bihar,Half Yearly,104,91.21,56,85,64.26,-1.7,2.7,77.2,Private
